Título,Fecha de Publicación,URL
"Escuela de Chefs, una iniciativa educativa para promover hábitos saludables y consumo responsable",2024-10-22 00:00:00,https://www.lavozdeasturias.es/noticia/asturias/2024/10/22/escuela-chefs-iniciativa-educativa-promover-habitos-saludables-consumo-responsable/00031729606479822753337.htm
"Adriana Duelo, nutricionista: «El paciente típico con déficit DAO es migrañoso, con estreñimiento y piel atópica»",2024-10-24 00:00:00,https://www.lavozdegalicia.es/noticia/lavozdelasalud/vida-saludable/2024/10/24/adriana-duelo-nutricionista-dieta-deficit-dao-comienza-retirar-queso-curado-zumo-naranja/00031729779785672687420.htm?utm_source=lavozdegalicia.es&utm_medium=referral&utm_campaign=internaltraffic&utm_content=00031729779785672687420
"Aina Lorente, exadicta a las benzodiazepinas: «Durante todo un año mezclé pastillas con alcohol para dormir horas y no existir»",2024-10-23 00:00:00,https://www.lavozdegalicia.es/noticia/lavozdelasalud/salud-mental/2024/10/23/aina-lorente-exadicta-benzodiazepinas-durante-ano-mezcle-pastillas-alcohol-dormir-horas-existir/00031729694398152258241.htm?utm_source=lavozdegalicia.es&utm_medium=referral&utm_campaign=internaltraffic&utm_content=00031729694398152258241
Las mejores imágenes de la entrega de los Premios Princesa 2024,2024-10-25 00:00:00,https://www.lavozdeasturias.es/album/asturias/2024/10/25/mejores-imagenes-premios-princesa/01101729875466199626326.htm
"«Soy como un Ferrari cogiendo polvo», un asturiano de 60 años sorprende en First Dates presumiendo de su vigor sexual",2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/viral/2024/10/24/ferrari-cogiendo-polvo-asturiano-60-anos-sorprende-first-dates-presumiendo-vigor-sexual/00031729760883827730326.htm
"Qué son los oricios y el pantrucu, los platos asturianos favoritos de Leonor y Sofía",2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/viral/2024/10/25/leonor-desvela-plato-favorito-asturiano-hermana-oricios-pantrucu/00031729850657550241923.htm
Los cursos del Ayuntamiento de Gijón para mujeres retirados por sexistas,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/gijon/2024/10/24/cursos-ayuntamiento-gijon-mujeres-retirados-sexistas/00031729781242063998998.htm
Asata considera positiva la alternativa de acceso a El Musel por Aboño pero reclama plazos concretos,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/gijon/2024/10/25/asata-considera-positiva-alternativa-acceso-musel-abono-reclama-plazos-concretos/00031729860305727699753.htm
Hacienda aprueba el proyecto presupuestario de Gijón para 2025 sin aceptar ninguna enmienda de la oposición,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/gijon/2024/10/24/hacienda-aprueba-proyecto-presupuestario-gijon-2025-aceptarninguna-enmienda-oposicion/00031729780276423775867.htm
Sex Pistols y Thirty Seconds to Mars van tocar nel branu de 2025 dientro del Tsunami Xixón Festival,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/agora/2024/10/25/sex-pistols-thirty-seconds-to-mars-van-tocar-nel-branu-2025-dientro-tsunami-xixon-festival/00031729850407020507105.htm
«El gorrumbu» pieslla'l Festival Nel Amaro de teatru,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/agora/2024/10/25/gorrumbu-piesllal-festival-nel-amaro-teatru/00031729849183527481787.htm
El CEO de Siroko explica el patrocinio de los Lakers y cómo patrocinar al Sporting marcó un punto de inflexión para llegar a la NBA,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/26/ceo-siroko-explica-patrocinio-lakers-patrocinar-sporting-marco-punto-inflexion-llegar-nba/00031729931110140611366.htm
Vota: Elige tu 11 del Sporting para ganar al Albacete ¿Debe mantenter la titularidad Caicedo?,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/26/vota-elige-tu-11-sporting-ganar-huesca-debe-mantenter-titularidad-caicedo/00031729952890538196639.htm
El Sporting pierde un puesto en la clasificación histórica por el injusto reglamento que beneficia a los clubes del 'fútbol moderno',2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/26/sporting-pierde-puesto-clasificacion-historica-injusto-reglamento-beneficia-clubes-futbol-moderno/00031729950553452109244.htm
Cote regresa a una convocatoria del Sporting con 2 bajas y 3 guajes para intentar asaltar el ascenso,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/cote-regresa-convocatoria-sporting-x-bajas-x-guajes/00031729888620478222479.htm
Vídeo: La barra de seguridad desanclada que pudo ocasionar una desgracia en El Molinón y una reforma millonaria que se queda en 150.000 euros por ahora,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/video-barra-seguridad-desanclada-pudo-ocasionar-desgracia-molinon-siguen-presentarse-mejoras-anunciadas-real-sporting-gijon/00031729871144714694500.htm
El Sporting estrenará la nueva fan zone contra el Cádiz para potenciar el ambiente en la previa de los partidos de El Molinón,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/sporting-estrenara-nueva-fan-zone-contra-cadiz-potenciar-ambiente-previa-partidos-molinon/00031729869955238354827.htm
Las notas: Suspenso general del Oviedo en el Nuevo Mirandilla,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/26/notassuspenso-general-oviedo-nuevo-mirandilla/00031729967341774112358.htm
"Calleja, tras caer en Cádiz: «En estos partidos no puedes regalar, lo hicimos y costó el 1-0»",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/26/calleja-tras-caer-cadiz-partidos-puedes-regalar-hicimos-costo-1-0/00031729961239917531376.htm
El Real Oviedo femenino sale líder del Nou Sardenya,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/26/real-oviedo-femenino-sale-lider-nou-sardenya/00031729962511373715282.htm
Previa del Cádiz-Oviedo: otro gallito para medir el buen momento azul,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/26/previa-cadiz-oviedo-gallito-medir-buen-momento-azul/00031729929976175937977.htm
Javi Calleja: «Tener una plantilla amplia me hace confiar en el equipo a pesar de las bajas»,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/25/javi-calleja/00031729839534507384150.htm
La convocatoria del Real Oviedo para viajar a Cádiz,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/25/convocatoria-real-oviedo-viajar-cadiz/00031729851695385305421.htm
Sumar afirma que no sabía nada del caso Errejón y elude responsabilidades,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/sumar-reconoce-protocolos-contra-acoso-fallaron-errejon/00031729941009810379224.htm
Israel cumple su amenaza y ataca Irán con varios bombardeos «precisos» sobre objetivos militares,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/israel-cumple-amenaza-ataca-iran-varios-bombardeos-precisos-sobre-objetivos-militares/00031729923196937675631.htm
El PP citará en la comisión del Senado sobre el caso Koldo a Puente y Torres,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/pp-citara-comision-senado-sobre-koldo-puente-torresel-juez-descarta-llamar-sanchez-calvino-rescate-air-europa/0003_202410G26P16991.htm
Cara de niño,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/opinion/2024/10/25/cara-nino/00031729846558320833551.htm
Dulceida y el fuet,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/opinion/2024/10/26/dulceida-fuet/0003_202410SY26P15991.htm
¿Se acabará el cambio de hora en España en el 2026?,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/25/acabara-cambio-hora-espana-2026/00031729864865158137955.htm
"«Plugins» sin actualizar y contraseñas débiles, los principales factores de riesgo de los sitios web",2024-10-26 00:00:00,https://www.lavozdegalicia.es/noticia/sociedad/2024/10/26/plugins-actualizar-contrasenas-debiles-principales-factores-riesgo-sitios-web/00031729952065884734133.htm?utm_source=lavozdegalicia.es&utm_medium=referral&utm_campaign=internaltraffic&utm_content=00031729952065884734133
"Daniel Novarama, divulgador: «En el momento en que la IA sea más inteligente que nosotros podría decir: ""Ahora yo soy Dios""»",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/tasa-aciertos-ia-comparable-superior-medico-entrenado/0003_202410SY26P36992.htm
"La cantante Mar Lucas denuncia amenazas de su ex, el polémico «tiktoker» Naim Darrechi: «Estoy harta de ser la que calla»",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/informacion/2024/10/26/cantante-mar-lucas-denuncia-amenazas-ex-polemico-tiktoker-naim-darrechi-harta-calla/00031729937554964457786.htm
Los vecinos salvaron por el balcón a las hijas de 2 y 19 años del matrimonio fallecido en el incendio de Santander,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/vecinossalvaron-balcon-hijas-2-19-anos-matrimonio-fallecido-incendio-santander/00031729947569848552964.htm
"Una velocidad inadecuada, posible causa del accidente con cuatro muertos en Granada",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/cuatromuertos-herido-grave-tras-salida-via-a-92-granada/00031729928055113641935.htm
¿Saldrán los hermanos Menéndez de prisión? La fiscalía de Los Ángeles pide reabrir su caso: «Han pagado su deuda con la sociedad»,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/25/saldran-hermanos-menendez-prision-fiscalia-angeles-pide-reabrir-pagado-deuda-sociedad/00031729875235293431494.htm
"La actriz Mouliaá: «Íñigo, solo sí es sí, parece mentira que me esté pasando esto contigo»",2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/25/actriz-mouliaa-inigo-solo-parece-mentira-me-este-pasando-contigo/00031729886565553490918.htm
Las 4 claves del aprobado a Albés y de la victoria de un Sporting «camaleónico» en un partido «más efectivo que brillante»,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/4-claves-victoria-sporting-camaleonico-partido-efectivo-brillante/00031729865395814166121.htm
"El técnico del Huesca alucina con El Molinón: «La afición empuja. Es un placer venir a Gijón, le deseo lo mejor al Sporting»",2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/tecnico-huesca-alucina-molinon-aficion-empuja-placer-venir-gijon-deseo-mejor-sporting/00031729865328623797731.htm
Olaetxea descarta celebrar un gol contra el Albacete y tranquiliza a la afición del Sporting: «Estoy bien físicamente»,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/olaetxea-descarta-celebrar-gol-contra-albacete-despeje-dudas-sobre-estado-bien-fisicamente-real-sporting-gijon/00031729815222074522796.htm
"Caicedo muestra su alegría por su primer gol con el Sporting y defiende a los árbitros: «Son humanos, tienen derecho a equivocarse. Es cuestión de adaptarse a ellos...»",2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/caicedo-muestra-alegria-primer-gol-sporting-defiende-arbitros-humanos-derecho-equivocarse-veces-entiendo-faltas-cuestion-adaptarse/00031729814604225620559.htm
Notas: Un sobresaliente Nacho Méndez lidera a un Sporting con 6 notables y 1 suspenso en la victoria contra el Huesca,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/notas-sobresaliente-nacho-mendez-lidera-sporting-6notables-1suspenso-victoria-contra-huesca/00031729810276308377520.htm
Vídeo: La celebración y bailes de los futbolistas del Sporting junto a la afición de El Molinón tras ganar al Huesca,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/video-celebracion-bailes-futbolistas-sporting-junto-aficion-molinon-tras-ganar-huesca/00031729849874149504227.htm
"Albés vio clave el apoyo de El Molinón en la victoria del Sporting, ve a Caicedo diferencial y defiende a Róber Pier: «Lo querría siempre en mi equipo»",2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/24/albes-vio-clave-apoyo-molinon-victoria-sporting-ve-caicedo-diferencial-defiende-rober-pier-querria-siempre-equipo/00031729804200075528783.htm
Crónica Sporting 2-1 Huesca: Victoria del equipo del pueblo para regresar al Playoff,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/24/cronica-sporting-2-1-huesca-victoria-equipo-pueblo-regresar-playoff/00031729795847145418585.htm
Vídeo resumen: Los goles de Caicedo y de Gaspar Campos en la victoria del Sporting contra el Huesca,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/25/video-resumen-goles-caicedo-gaspar-campos-victoria-sporting-contra-huesca/00031729807320133110465.htm
Directo: Real Sporting - Huesca desde El Molinón - Enrique Castro 'Quini',2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/24/directo-real-sporting-gijon-huesca-partido-televisado-gratis-canal-online-gratuito/00031729790085642528567.htm
"Hidalgo ve al Sporting candidato al ascenso y elogia El Molinón: «Es de los campos más bonitos de España, se respira fútbol»",2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/23/hidalgo-ve-sporting-candidato-ascenso-elogia-molinon-campos-bonitos-espana-respira-futbol/00031729705537608542189.htm
Yáñez llega a los 50 partidos con el Sporting mejorando un dato clave de Cuéllar y Mariño,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/sporting1905/2024/10/23/yanez-llega-50-partidos-sporting-mejorando-dato-clave-cuellar-marino/00031729693819378553353.htm
"«Plugins» sin actualizar y contraseñas débiles, los principales factores de riesgo de los sitios web",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/plugins-actualizar-contrasenas-debiles-principales-factores-riesgo-sitios-web/00031729952065884734133.htm
Instagram bloquea y luego reactiva la cuenta en la que Cristina Fallarás destapó los casos de violencia machista de Errejón: «Estoy furiosa»,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/instagram-bloquea-cuenta-cristina-fallaras-destapo-casos-violencia-machista-errejon-furiosa/00031729941163590181794.htm
"Primeras palabras de Elisa Mouliaá tras la denuncia: «Estaba ilusionada con Íñigo, pero lo único que quería era tocar mi cuerpo y meterme la lengua»",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/primeras-palabras-elisa-mouliaa-tras-denuncia-ilusionada-inigo-unico-queria-era-tocar-cuerpo-meterme-lengua/00031729941818385722363.htm
Tres fallecidos tras la explosión y derrumbe de un edificio en Santander,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/fallecido-dos-desaparecidos-tras-explosion-derrumbe-edificio-santander/00031729925117814671500.htm
Beyoncé da el último impulso a la candidatura de Harris en un mítin centrado en el aborto,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/beyonce-da-ultimo-impulso-candidatura-harris-mitin-centrado-aborto/00031729924361663878381.htm
Harris intensifica su estrategia de celebridades para revertir los sondeos,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/25/harris-intensifica-estrategia-celebridades-revertir-sondeos/00031729884132668679620.htm
"Gamarra: «Esas bolsas de dinero llegaron a Ferraz, cada vez se ratifica más, y esa investigación llegará»",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/gamarra-bolsas-dinero-llegaron-ferraz-vez-ratifica-investigacion-llegara/0003_202410G26P16992.htm
Junts abre en Calella el congreso que devuelve todo el poder a Puigdemont,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/junts-abre-calella-congreso-devuelve-poder-puigdemont/0003_202410G26P18991.htm
El veto a las «drag queens» en Tennessee se cuela en la campaña,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/veto-drag-queens-tennessee-cuela-campana/0003_202410G26P20991.htm
Portugal abre una investigación contra representantes de Chega por incitación a la violencia,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/portugal-abre-investigacion-contra-representantes-chega-incitacion-violencia/0003_202410G26P20992.htm
Carlos III y Starmer rechazan compensar a las excolonias por el pasado esclavista,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/carlos-iii-starmer-rechazan-compensar-excolonias-pasado-esclavista/0003_202410G26P22991.htm
El foco se pone en conocer si Sumar conocía o no los abusos de Errejón,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/foco-pone-conocer-sumar-conocia-abusos-errejon/0003_202410G26P3991.htm
"Kadis evitará descartes innecesarios, exigirá a Noruega respeto y puntuará veganos que imitan pescados",2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/kadis-evitara-descartes-innecesarios-exigira-noruega-respeto-puntuara-veganos-imitan-pescados/0003_202410G26P33992.htm
La UE lleva al Reino Unido a un tribunal de arbitraje por prohibir pescar lanzón,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/ue-lleva-reino-unido-tribunal-arbitraje-prohibir-pescar-lanzon/0003_202410G26P33991.htm
La cúpula del partido italiano Movimiento 5 Estrellas queda rota «de forma irreversible»,2024-10-26 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/26/cupula-partido-italiano-movimiento-5-estrellas-queda-rota-forma-irreversible/0003_202410G26P20993.htm
Las exmonjas de Belorado denuncian espionaje tras detectar un dron sobrevolando el convento,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/actualidad/2024/10/25/exmonjas-belorado-denuncian-espionaje-tras-detectar-dron-sobrevolando-convento/00031729866174125370434.htm
Ríos de desinformación sobre el caso Diddy Combs atacan a los demócratas ante las elecciones de EE.UU.,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/25/rios-desinformacion-sobre-diddy-combs-atacan-democratas-ante-elecciones-eeuu/00031729847785389302631.htm
Una mente inquebrantable,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/23/mente-inquebrantable/00031729697063029253932.htm
Viñetas contra la tiranía,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/24/vinetas-contra-tirania/00031729785234216735151.htm
Así florecen las letras,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/24/florecen-letras/00031729765466077564202.htm
Una autora en lucha contra el olvido,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/23/autora-lucha-contra-olvido/00031729676620757950904.htm
"Serrat, en el Jovellanos: «La salud pasa por la risa, aunque no nos lo pongan nada fácil»",2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/24/serrat-jovellanos-salud-pasa-risa-pongan-facil/00031729754880233700357.htm
Manual para pisar el mundo real,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/23/manual-pisar-mundo-real/00031729676023807567872.htm
Hoy puede ser (y será) un gran día,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/23/hoy-puede-sera-gran-dia/00031729697382182949720.htm
El fiscal sostiene que Ana Duato tuvo «voluntad de no declarar sus verdaderos ingresos» y le pide 16 años de cárcel,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/cultura/2024/10/23/fiscal-sostiene-ana-duato-voluntad-declarar-verdaderos-ingresos-pide-16-anos-carcel/00031729678334370319549.htm
Detenido en Avilés un conductor ebrio que agredió y lesionó a un policía local,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/aviles/2024/10/24/detenido-aviles-conductor-ebrio-agredio-lesiono-policia-local/00031729774318049895749.htm
Detenido un hombre de 64 años por agredir y amenazar de muerte a su expareja en Avilés,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/aviles/2024/10/24/detenido-hombre-64-anos-agredir-amenazar-muerte-expareja-aviles/00031729774434828396679.htm
"Fernando Alonso, un 'mago' con 400 trucos",2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/deportes/2024/10/24/fernado-alonso-mago-400-trucos/00031729782514992213866.htm
La posible vuelta del coloso de las carreteras asturianas a La Vuelta Ciclista a España 2025,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/asturias/2024/10/23/posible-vuelta-coloso-carreteras-asturianas-vuelta-ciclista-espana-2025/00031729704111467145314.htm
En McLaren ven a Fernando Alonso capaz de ganar el Mundial,2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/deportes/2024/10/23/mclaren-ven-fernando-alonso-capaz-ganar-mundial/00031729716694998156428.htm
¿Cuánto se tarda en asegurar una moto clásica?,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/loquenotedebesperder/2024/10/25/tarda-asegurar-moto-clasica/00031729856866347126899.htm
"Cámping en el País Vasco: naturaleza, montañas y playas increíbles",2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/loquenotedebesperder/2024/10/25/camping-pais-vasco-naturaleza-montanas-playas-increibles/00031729846647173906642.htm
"El «amor cantábrico» que puso en apuros a Broncano: «Luarca o Navia, ¿cuál eliges?»",2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/viral/2024/10/24/amor-cantabrico-puso-apuros-broncanoluarca-navia-eliges/00031729762904555984157.htm
"El Colegio Territorial de Secretarios, Interventores y Tesoreros de Asturias conmemora el centenario del Estatuto Municipal",2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/asturias/2024/10/24/colegio-territorial-secretarios-interventores-tesoreros-asturias-conmemora-centenario-estatuto-municipal/00031729781778171225596.htm
La compleja misión de sustituir a Seoane: estas son las opciones de Javi Calleja,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/24/compleja-mision-sustituir-seoane-opciones-javi-calleja/00031729763137599654886.htm
"Tres lesiones músculares en el Oviedo: parte médico de Seoane, Costas y Pomares",2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/24/tres-lesiones-musculares-oviedo-parte-medico-seoane-costas-pomares/00031729784835948797155.htm
El Real Oviedo viajará a Cádiz con seis bajas seguras,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/24/real-oviedo-viajara-cadiz-cinco-bajas-seguras/00031729763069532116679.htm
"Paraschiv, tras su primer gol con el Oviedo: «Sé que puedo hacer grandes cosas»",2024-10-23 00:00:00,https://www.lavozdeasturias.es/noticia/azulcarbayon/2024/10/23/paraschiv/00031729714056599395628.htm
Avanzan las obras del paso peatonal bajo la autopista entre Lugones y La Fresneda,2024-10-25 00:00:00,https://www.lavozdeasturias.es/noticia/siero/2024/10/25/ayuntamiento-avanza-obras-paso-inferior-bajo-autopista-lugones-fresneda/00031729850826294451654.htm
Siero abre el plazo de solicitud de ayudas en concepto de garantía energética,2024-10-24 00:00:00,https://www.lavozdeasturias.es/noticia/siero/2024/10/24/siero-abre-plazo-solicitud-ayudas-concepto-garantia-energetica/00031729784346107712577.htm
